policy,epoch,threshold,query,rows,runs,service_ms,kernel_ms,candidate_rows,scan_fp_pc_bytes,tail_threads,active_slices,descriptor_bytes,hits,output_bytes,result_hash,cpu_complete_match,oracle_compare_ms,tracked_live_device_bytes,observed_hits,overflow,process,query_arrival_epoch
all_delta,2,70,28,1078191,3,0.035249999999999997,0.011487999930977821,751386,25547124,486,3,120,0,0,1469598103934665603,1,0.00041899999999999999,46335254,0,0,0,6
all_delta,2,70,29,1078191,3,0.042595000000000001,0.011359999887645245,652987,22201558,581,3,120,1,16,17681133477056478587,1,0.00034099999999999999,46335254,1,0,0,6
all_delta,2,70,30,1078191,3,0.035069000000000003,0.010975999757647514,434233,14763922,455,3,120,0,0,1469598103934665603,1,0.000486,46335254,0,0,0,6
all_delta,2,70,31,1078191,3,0.040848000000000002,0.0091519998386502266,31715,1078310,285,3,120,4,64,17939493323410341816,1,0.00039399999999999998,46335254,4,0,0,6
all_delta,2,80,0,1078191,3,0.038412000000000002,0.0073279999196529388,178,6052,78,1,40,1,16,9590926921243046940,1,0.000301,46335254,1,0,0,0
all_delta,2,80,1,1078191,3,0.041262,0.0098879998549818993,116070,3946380,410,3,120,1,16,236623074773584124,1,0.00037500000000000001,46335254,1,0,0,0
all_delta,2,80,2,1078191,3,0.040381,0.0089600002393126488,194448,6611232,624,3,120,1,16,16482413140649058011,1,0.00022900000000000001,46335254,1,0,0,0
all_delta,2,80,3,1078191,3,0.041487000000000003,0.0090560000389814377,262892,8938328,532,3,120,1,16,9968587167645841113,1,0.00028200000000000002,46335254,1,0,0,0
all_delta,2,80,4,1078191,3,0.037232000000000001,0.0096640000119805336,311634,10595556,430,3,120,2,32,584188552658846184,1,0.00030800000000000001,46335254,2,0,0,0
all_delta,2,80,5,1078191,3,0.042458999999999997,0.011103999800980091,388384,13205056,480,3,120,1,16,5038559823257848905,1,0.000233,46335254,1,0,0,0
all_delta,2,80,6,1078191,3,0.043131999999999997,0.011615999974310398,459668,15628712,364,3,120,1,16,11398467088110825269,1,0.00033599999999999998,46335254,1,0,0,0
all_delta,2,80,7,1078191,3,0.043020000000000003,0.011487999930977821,501635,17055590,381,3,120,1,16,5820997903152764564,1,0.00035,46335254,1,0,0,0
all_delta,2,80,8,1078191,3,0.042458000000000003,0.010975999757647514,526020,17884680,316,3,120,1,16,15311275680455022801,1,0.00034299999999999999,46335254,1,0,0,0
all_delta,2,80,9,1078191,3,0.040856999999999997,0.0091840000823140144,537960,18290640,152,3,120,1,16,15642014802567948599,1,0.00027700000000000001,46335254,1,0,0,0
all_delta,2,80,10,1078191,3,0.038053999999999998,0.0097279995679855347,546091,18567094,469,3,120,1,16,11426800160656088415,1,0.00027900000000000001,46335254,1,0,0,0
all_delta,2,80,11,1078191,3,0.040723000000000002,0.010688000358641148,525440,17864960,384,3,120,1,16,110689257886196643,1,0.00031199999999999999,46335254,1,0,0,0
all_delta,2,80,12,1078191,3,0.043609000000000002,0.011487999930977821,472799,16075166,289,3,120,1,16,4379004401049121654,1,0.00027700000000000001,46335254,1,0,0,0
all_delta,2,80,13,1078191,3,0.043241000000000002,0.010912000201642513,408960,13904640,384,3,120,1,16,8144193273189773108,1,0.00026800000000000001,46335254,1,0,0,0
all_delta,2,80,14,1078191,3,0.040765999999999997,0.0090880002826452255,291071,9896414,257,3,120,2,32,11781894953073064141,1,0.00030200000000000002,46335254,2,0,0,0
all_delta,2,80,15,1078191,3,0.038144999999999998,0.006624000146985054,53,1802,459,2,80,1,16,14114472362983462821,1,0.00031500000000000001,46335254,1,0,0,0
all_delta,2,80,16,1078191,3,0.041368000000000002,0.008991999551653862,819,27846,717,3,120,1,16,10573732391258072665,1,0.000415,46335254,1,0,0,1
all_delta,2,80,17,1078191,3,0.039125,0.0076480000279843807,13544,460496,536,3,120,4,64,2443031899992262227,1,0.00042000000000000002,46335254,4,0,0,1
all_delta,2,80,18,1078191,3,0.038376,0.0072639998979866505,819,27846,717,3,120,1,16,15898063525803574733,1,0.000301,46335254,1,0,0,2
all_delta,2,80,19,1078191,3,0.041467999999999998,0.0089600002393126488,119,4046,393,2,80,1,16,4815691392151912697,1,0.00032400000000000001,46335254,1,0,0,2
all_delta,2,80,20,1078191,3,0.030657,0.0080319996923208237,436,14824,76,1,40,0,0,1469598103934665603,1,0.000292,46335254,0,0,0,3
all_delta,2,80,21,1078191,3,0.039231000000000002,0.0064320000819861889,20170,685780,566,3,120,1,16,14602346578161695386,1,0.00031399999999999999,46335254,1,0,0,3
all_delta,2,80,22,1078191,3,0.030196000000000001,0.007007999811321497,3728,126752,368,2,80,0,0,1469598103934665603,1,0.00031500000000000001,46335254,0,0,0,4
all_delta,2,80,23,1078191,3,0.029929999999999998,0.0073600001633167267,262,8908,250,2,80,0,0,1469598103934665603,1,0.00031199999999999999,46335254,0,0,0,4
all_delta,2,80,24,1078191,3,0.029711000000000001,0.0069760000333189964,819,27846,717,3,120,0,0,1469598103934665603,1,0.00033,46335254,0,0,0,5
all_delta,2,80,25,1078191,3,0.029124000000000001,0.0063359998166561127,12446,423164,354,3,120,0,0,1469598103934665603,1,0.00033399999999999999,46335254,0,0,0,5
all_delta,2,80,26,1078191,3,0.030381999999999999,0.0069120000116527081,436,14824,76,1,40,0,0,1469598103934665603,1,0.00032499999999999999,46335254,0,0,0,6
all_delta,2,80,27,1078191,3,0.031848000000000001,0.0089600002393126488,396993,13497762,575,3,120,0,0,1469598103934665603,1,0.00034000000000000002,46335254,0,0,0,6
all_delta,2,80,28,1078191,3,0.034201000000000002,0.01104000024497509,553953,18834402,287,3,120,0,0,1469598103934665603,1,0.00035,46335254,0,0,0,6
all_delta,2,80,29,1078191,3,0.030456,0.0093759996816515923,472799,16075166,289,3,120,0,0,1469598103934665603,1,0.00028699999999999998,46335254,0,0,0,6
all_delta,2,80,30,1078191,3,0.030349000000000001,0.0075520002283155918,246242,8372228,286,3,120,0,0,1469598103934665603,1,0.00027,46335254,0,0,0,6
all_delta,2,80,31,1078191,3,0.027210999999999999,0.006624000146985054,12446,423164,354,3,120,0,0,1469598103934665603,1,0.00030600000000000001,46335254,0,0,0,6
all_delta,3,70,0,1078393,4,0.040778000000000002,0.008991999551653862,178,6052,78,1,40,1,16,9590926921243046940,1,0.00040299999999999998,46343738,1,0,0,0
all_delta,3,70,1,1078393,4,0.035120999999999999,0.0079039996489882469,197747,6723398,653,4,160,1,16,236623074773584124,1,0.00040200000000000001,46343738,1,0,0,0
all_delta,3,70,2,1078393,4,0.036359000000000002,0.0096640000119805336,326091,11087094,565,4,160,1,16,16482413140649058011,1,0.000359,46343738,1,0,0,0
all_delta,3,70,3,1078393,4,0.043062000000000003,0.011455999687314034,445659,15152406,293,4,160,1,16,9968587167645841113,1,0.00038099999999999999,46343738,1,0,0,0
all_delta,3,70,4,1078393,4,0.043039000000000001,0.011296000331640244,529395,17999430,269,4,160,2,32,584188552658846184,1,0.00051000000000000004,46343738,2,0,0,0
all_delta,3,70,5,1078393,4,0.043749000000000003,0.011264000087976456,645339,21941526,805,4,160,1,16,5038559823257848905,1,0.00038299999999999999,46343738,1,0,0,0
all_delta,3,70,6,1078393,4,0.051996000000000001,0.01321600005030632,703229,23909786,515,4,160,2,32,15785956641883730691,1,0.00035799999999999997,46343738,2,0,0,0
all_delta,3,70,7,1078393,4,0.043098999999999998,0.011264000087976456,739615,25146910,481,4,160,7,112,16255102669321986777,1,0.000379,46343738,7,0,0,0
all_delta,3,70,8,1078393,4,0.041957000000000001,0.010719999670982361,762199,25914766,681,4,160,1,16,15311275680455022801,1,0.00051400000000000003,46343738,1,0,0,0
all_delta,3,70,9,1078393,4,0.043175999999999999,0.011487999930977821,745513,25347442,471,4,160,1,16,15642014802567948599,1,0.00039500000000000001,46343738,1,0,0,0
all_delta,3,70,10,1078393,4,0.051376999999999999,0.012703999876976013,723688,24605392,536,4,160,1,16,11426800160656088415,1,0.00035199999999999999,46343738,1,0,0,0
all_delta,3,70,11,1078393,4,0.044009,0.011615999974310398,691803,23521302,677,4,160,1,16,110689257886196643,1,0.000377,46343738,1,0,0,0
all_delta,3,70,12,1078393,4,0.047641000000000003,0.011231999844312668,653111,22205774,713,4,160,2,32,1140235132895068918,1,0.00040099999999999999,46343738,2,0,0,0
all_delta,3,70,13,1078393,4,0.036852999999999997,0.010879999957978725,586657,19946338,351,4,160,1,16,8144193273189773108,1,0.00035199999999999999,46343738,1,0,0,0
all_delta,3,70,14,1078393,4,0.044226000000000001,0.010208000428974628,487487,16574558,705,4,160,5,80,8712610575545161090,1,0.00047899999999999999,46343738,5,0,0,0
all_delta,3,70,15,1078393,4,0.038913999999999997,0.0072320001199841499,328,11152,184,2,80,1,16,14114472362983462821,1,0.000368,46343738,1,0,0,0
all_delta,3,70,16,1078393,4,0.038959000000000001,0.0074559999629855156,1541,52394,507,3,120,1,16,10573732391258072665,1,0.00046099999999999998,46343738,1,0,0,1
all_delta,3,70,17,1078393,4,0.039155000000000002,0.0069439997896552086,34826,1184084,758,4,160,9,144,9709853802702287995,1,0.00057300000000000005,46343738,9,0,0,1
all_delta,3,70,18,1078393,4,0.04104,0.0092799998819828033,1541,52394,507,3,120,1,16,15898063525803574733,1,0.000444,46343738,1,0,0,2
all_delta,3,70,19,1078393,4,0.041564999999999998,0.008832000195980072,580,19720,188,2,80,1,16,4815691392151912697,1,0.00044299999999999998,46343738,1,0,0,2
all_delta,3,70,20,1078393,4,0.038671999999999998,0.0070400000549852848,437,14858,331,2,80,1,16,10149894267323799744,1,0.00043600000000000003,46343738,1,0,0,3
all_delta,3,70,21,1078393,4,0.045020999999999999,0.0088959997519850731,52266,1777044,726,4,160,44,704,2019976533198049697,1,0.000426,46343738,44,0,0,3
all_delta,3,70,22,1078393,4,0.033640999999999997,0.0094079999253153801,5620,191080,780,4,160,0,0,1469598103934665603,1,0.00031799999999999998,46343738,0,0,0,4
all_delta,3,70,23,1078393,4,0.035135,0.0063680000603199005,1204,40936,76,2,80,0,0,1469598103934665603,1,0.00031700000000000001,46343738,0,0,0,4
all_delta,3,70,24,1078393,4,0.032868000000000001,0.0079039996489882469,1541,52394,507,3,120,0,0,1469598103934665603,1,0.00035,46343738,0,0,0,5
all_delta,3,70,25,1078393,4,0.032947999999999998,0.008991999551653862,31757,1079738,499,4,160,0,0,1469598103934665603,1,0.00040400000000000001,46343738,0,0,0,5
all_delta,3,70,26,1078393,4,0.030594,0.0069120000116527081,437,14858,331,2,80,0,0,1469598103934665603,1,0.00037399999999999998,46343738,0,0,0,6
all_delta,3,70,27,1078393,4,0.034393,0.010975999757647514,653305,22212370,775,4,160,0,0,1469598103934665603,1,0.00040700000000000003,46343738,0,0,0,6
all_delta,3,70,28,1078393,4,0.034846000000000002,0.012160000391304493,751498,25550932,630,4,160,0,0,1469598103934665603,1,0.00033799999999999998,46343738,0,0,0,6
all_delta,3,70,29,1078393,4,0.045016,0.011359999887645245,653111,22205774,713,4,160,1,16,17681133477056478587,1,0.00028200000000000002,46343738,1,0,0,6
all_delta,3,70,30,1078393,4,0.032303999999999999,0.0088640004396438599,434351,14767934,593,4,160,0,0,1469598103934665603,1,0.00028899999999999998,46343738,0,0,0,6
all_delta,3,70,31,1078393,4,0.042025,0.0091840000823140144,31757,1079738,499,4,160,4,64,17939493323410341816,1,0.00036999999999999999,46343738,4,0,0,6
all_delta,3,80,0,1078393,4,0.038657999999999998,0.0074880002066493034,178,6052,78,1,40,1,16,9590926921243046940,1,0.00033,46343738,1,0,0,0
all_delta,3,80,1,1078393,4,0.041599999999999998,0.0097920000553131104,116085,3946890,651,4,160,1,16,236623074773584124,1,0.00034099999999999999,46343738,1,0,0,0
all_delta,3,80,2,1078393,4,0.040481000000000003,0.0088959997519850731,194476,6612184,852,4,160,1,16,16482413140649058011,1,0.00035399999999999999,46343738,1,0,0,0
all_delta,3,80,3,1078393,4,0.040641999999999998,0.0086399996653199196,262924,8939416,756,4,160,1,16,9968587167645841113,1,0.00034699999999999998,46343738,1,0,0,0
all_delta,3,80,4,1078393,4,0.041437000000000002,0.0096640000119805336,311673,10596882,647,4,160,2,32,584188552658846184,1,0.000348,46343738,2,0,0,0
all_delta,3,80,5,1078393,4,0.040801999999999998,0.0088640004396438599,388433,13206722,687,4,160,1,16,5038559823257848905,1,0.000339,46343738,1,0,0,0
all_delta,3,80,6,1078393,4,0.043027000000000003,0.010912000201642513,459724,15630616,564,4,160,1,16,11398467088110825269,1,0.00032600000000000001,46343738,1,0,0,0
all_delta,3,80,7,1078393,4,0.043472999999999998,0.011967999860644341,501692,17057528,580,4,160,1,16,5820997903152764564,1,0.00031100000000000002,46343738,1,0,0,0
all_delta,3,80,8,1078393,4,0.042280999999999999,0.010688000358641148,526084,17886856,508,4,160,1,16,15311275680455022801,1,0.00046700000000000002,46343738,1,0,0,0
all_delta,3,80,9,1078393,4,0.044118999999999998,0.01104000024497509,538027,18292918,341,4,160,1,16,15642014802567948599,1,0.00042400000000000001,46343738,1,0,0,0
all_delta,3,80,10,1078393,4,0.043323,0.011680000461637974,546168,18569712,648,4,160,1,16,11426800160656088415,1,0.00038900000000000002,46343738,1,0,0,0
all_delta,3,80,11,1078393,4,0.043864,0.012095999903976917,525522,17867748,558,4,160,1,16,110689257886196643,1,0.00035300000000000002,46343738,1,0,0,0
all_delta,3,80,12,1078393,4,0.042942000000000001,0.011392000131309032,472879,16077886,465,4,160,1,16,4379004401049121654,1,0.00048700000000000002,46343738,1,0,0,0
all_delta,3,80,13,1078393,4,0.043883999999999999,0.011296000331640244,409042,13907428,558,4,160,1,16,8144193273189773108,1,0.00048500000000000003,46343738,1,0,0,0
all_delta,3,80,14,1078393,4,0.041426999999999999,0.008832000195980072,291156,9899304,428,4,160,2,32,11781894953073064141,1,0.000348,46343738,2,0,0,0
all_delta,3,80,15,1078393,4,0.038566000000000003,0.007007999811321497,53,1802,459,2,80,1,16,14114472362983462821,1,0.000377,46343738,1,0,0,0
all_delta,3,80,16,1078393,4,0.041020000000000001,0.0093120001256465912,819,27846,717,3,120,1,16,10573732391258072665,1,0.00051900000000000004,46343738,1,0,0,1
all_delta,3,80,17,1078393,4,0.041786999999999998,0.0089279999956488609,13560,461040,776,4,160,4,64,2443031899992262227,1,0.000406,46343738,4,0,0,1
all_delta,3,80,18,1078393,4,0.041588,0.008832000195980072,819,27846,717,3,120,1,16,15898063525803574733,1,0.000379,46343738,1,0,0,2
all_delta,3,80,19,1078393,4,0.041755,0.0087360003963112831,119,4046,393,2,80,1,16,4815691392151912697,1,0.00029799999999999998,46343738,1,0,0,2
all_delta,3,80,20,1078393,4,0.039065999999999997,0.0078400000929832458,437,14858,331,2,80,1,16,10149894267323799744,1,0.00036499999999999998,46343738,1,0,0,3
all_delta,3,80,21,1078393,4,0.038397000000000001,0.0070400000549852848,20198,686732,794,4,160,2,32,6198867446255241503,1,0.000319,46343738,2,0,0,3
all_delta,3,80,22,1078393,4,0.032197000000000003,0.0079039996489882469,3730,126820,622,3,120,0,0,1469598103934665603,1,0.000222,46343738,0,0,0,4
all_delta,3,80,23,1078393,4,0.030738000000000001,0.0077760000713169575,262,8908,250,2,80,0,0,1469598103934665603,1,0.00027799999999999998,46343738,0,0,0,4
all_delta,3,80,24,1078393,4,0.029729999999999999,0.0072320001199841499,819,27846,717,3,120,0,0,1469598103934665603,1,0.00066,46343738,0,0,0,5
all_delta,3,80,25,1078393,4,0.030324,0.0072320001199841499,12462,423708,594,4,160,0,0,1469598103934665603,1,0.00062299999999999996,46343738,0,0,0,5
all_delta,3,80,26,1078393,4,0.030308999999999999,0.0073919999413192272,437,14858,331,2,80,0,0,1469598103934665603,1,0.000553,46343738,0,0,0,6
all_delta,3,80,27,1078393,4,0.037501,0.0097279995679855347,397043,13499462,781,4,160,0,0,1469598103934665603,1,0.00036900000000000002,46343738,0,0,0,6
all_delta,3,80,28,1078393,4,0.033746999999999999,0.010816000401973724,554024,18836816,472,4,160,0,0,1469598103934665603,1,0.00039899999999999999,46343738,0,0,0,6
all_delta,3,80,29,1078393,4,0.035029999999999999,0.01119999960064888,472879,16077886,465,4,160,0,0,1469598103934665603,1,0.000321,46343738,0,0,0,6
all_delta,3,80,30,1078393,4,0.032605000000000002,0.0096000004559755325,246329,8375186,455,4,160,0,0,1469598103934665603,1,0.00029799999999999998,46343738,0,0,0,6
all_delta,3,80,31,1078393,4,0.029805999999999999,0.0066880001686513424,12462,423708,594,4,160,0,0,1469598103934665603,1,0.00031300000000000002,46343738,0,0,0,6
all_delta,4,70,0,1082005,5,0.038889,0.0073279999196529388,178,6052,78,1,40,1,16,9590926921243046940,1,0.00039800000000000002,46495442,1,0,0,0
all_delta,4,70,1,1082005,5,0.040923000000000001,0.008832000195980072,197944,6730096,712,5,200,1,16,236623074773584124,1,0.00029300000000000002,46495442,1,0,0,0
all_delta,4,70,2,1082005,5,0.041384999999999998,0.0090880002826452255,326499,11100966,669,5,200,1,16,16482413140649058011,1,0.000301,46495442,1,0,0,0
all_delta,4,70,3,1082005,5,0.043147999999999999,0.011711999773979187,446345,15175730,375,5,200,1,16,9968587167645841113,1,0.00030699999999999998,46495442,1,0,0,0
all_delta,4,70,4,1082005,5,0.043077999999999998,0.010560000315308571,530365,18032410,323,5,200,2,32,584188552658846184,1,0.00021599999999999999,46495442,2,0,0,0
all_delta,4,70,5,1082005,5,0.043249999999999997,0.01142400037497282,646851,21992934,829,5,200,1,16,5038559823257848905,1,0.00027700000000000001,46495442,1,0,0,0
all_delta,4,70,6,1082005,5,0.051686000000000003,0.012896000407636166,705097,23973298,695,5,200,2,32,15785956641883730691,1,0.000234,46495442,2,0,0,0
all_delta,4,70,7,1082005,5,0.052644000000000003,0.013439999893307686,741769,25220146,631,5,200,7,112,16255102669321986777,1,0.000252,46495442,7,0,0,0
all_delta,4,70,8,1082005,5,0.043055000000000003,0.010623999871313572,764599,25996366,841,5,200,1,16,15311275680455022801,1,0.00050900000000000001,46495442,1,0,0,0
all_delta,4,70,9,1082005,5,0.051877,0.013088000006973743,748019,25432646,525,5,200,1,16,15642014802567948599,1,0.000263,46495442,1,0,0,0
all_delta,4,70,10,1082005,5,0.042950000000000002,0.011359999887645245,726280,24693520,760,5,200,1,16,11426800160656088415,1,0.00033500000000000001,46495442,1,0,0,0
all_delta,4,70,11,1082005,5,0.042771999999999998,0.010816000401973724,694440,23610960,856,5,200,1,16,110689257886196643,1,0.00030299999999999999,46495442,1,0,0,0
all_delta,4,70,12,1082005,5,0.043083999999999997,0.011392000131309032,655761,22295874,879,5,200,2,32,1140235132895068918,1,0.00042400000000000001,46495442,2,0,0,0
all_delta,4,70,13,1082005,5,0.044234000000000002,0.011615999974310398,589299,20036166,525,5,200,1,16,8144193273189773108,1,0.00024000000000000001,46495442,1,0,0,0
all_delta,4,70,14,1082005,5,0.037649000000000002,0.010591999627649784,489995,16659830,757,5,200,5,80,8712610575545161090,1,0.000357,46495442,5,0,0,0
all_delta,4,70,15,1082005,5,0.038610999999999999,0.0068160002119839191,344,11696,424,3,120,1,16,14114472362983462821,1,0.000263,46495442,1,0,0,0
all_delta,4,70,16,1082005,5,0.040898999999999998,0.0092160003259778023,1541,52394,507,3,120,1,16,10573732391258072665,1,0.00072900000000000005,46495442,1,0,0,1
all_delta,4,70,17,1082005,5,0.039174,0.0074240001849830151,35455,1205470,897,5,200,10,160,4883634512387294111,1,0.00053600000000000002,46495442,10,0,0,1
all_delta,4,70,18,1082005,5,0.039484999999999999,0.0072960001416504383,1541,52394,507,3,120,1,16,15898063525803574733,1,0.00045300000000000001,46495442,1,0,0,2
all_delta,4,70,19,1082005,5,0.041591000000000003,0.0088640004396438599,609,20706,415,3,120,1,16,4815691392151912697,1,0.00064899999999999995,46495442,1,0,0,2
all_delta,4,70,20,1082005,5,0.033326000000000001,0.0064320000819861889,437,14858,331,2,80,1,16,10149894267323799744,1,0.00041300000000000001,46495442,1,0,0,3
all_delta,4,70,21,1082005,5,0.041522000000000003,0.0076799998059868813,53032,1803088,728,5,200,44,704,2019976533198049697,1,0.00063400000000000001,46495442,44,0,0,3
all_delta,4,70,22,1082005,5,0.039268999999999998,0.0080000003799796104,5624,191216,1032,5,200,1,16,16460404831949839864,1,0.00057200000000000003,46495442,1,0,0,4
all_delta,4,70,23,1082005,5,0.041744999999999997,0.0087679997086524963,1257,42738,279,3,120,3,48,1085410713665579359,1,0.00069899999999999997,46495442,3,0,0,4
all_delta,4,70,24,1082005,5,0.029891999999999998,0.006624000146985054,1541,52394,507,3,120,0,0,1469598103934665603,1,0.00040400000000000001,46495442,0,0,0,5
all_delta,4,70,25,1082005,5,0.030276000000000001,0.0075840000063180923,32355,1100070,669,5,200,0,0,1469598103934665603,1,0.00048999999999999998,46495442,0,0,0,5
all_delta,4,70,26,1082005,5,0.032835000000000003,0.0087999999523162842,437,14858,331,2,80,0,0,1469598103934665603,1,0.00049700000000000005,46495442,0,0,0,6
all_delta,4,70,27,1082005,5,0.033971000000000001,0.011103999800980091,654894,22266396,978,5,200,0,0,1469598103934665603,1,0.00041899999999999999,46495442,0,0,0,6
all_delta,4,70,28,1082005,5,0.043207000000000002,0.01321600005030632,754053,25637802,635,5,200,0,0,1469598103934665603,1,0.00046099999999999998,46495442,0,0,0,6
all_delta,4,70,29,1082005,5,0.043323,0.011680000461637974,655761,22295874,879,5,200,1,16,17681133477056478587,1,0.00043199999999999998,46495442,1,0,0,6
all_delta,4,70,30,1082005,5,0.033875000000000002,0.010879999957978725,436756,14849704,748,5,200,0,0,1469598103934665603,1,0.00051999999999999995,46495442,0,0,0,6
all_delta,4,70,31,1082005,5,0.041707000000000001,0.008320000022649765,32355,1100070,669,5,200,4,64,17939493323410341816,1,0.000455,46495442,4,0,0,6
all_delta,4,80,0,1082005,5,0.038792,0.0072320001199841499,178,6052,78,1,40,1,16,9590926921243046940,1,0.00033500000000000001,46495442,1,0,0,0
all_delta,4,80,1,1082005,5,0.034494999999999998,0.0074559999629855156,116176,3949984,816,5,200,1,16,236623074773584124,1,0.00033700000000000001,46495442,1,0,0,0
all_delta,4,80,2,1082005,5,0.040920999999999999,0.0093120001256465912,194699,6619766,885,5,200,1,16,16482413140649058011,1,0.00033,46495442,1,0,0,0
